UvgPoQWwEUg,UCuju5K7RVyqTZ0xVPbb3Zvg,264000,2019-11-09T07:00:05.000Z,1,1231,58322
kRiSPbwWalE,UCrh8Fd_QKmzhv4lhrS-k4sQ,387000,2019-11-09T20:41:53.000Z,20,26127,273439
XW7rn6WuhM4,UCAOtE1V7Ots4DjM8JLlrYgg,10900000,2019-11-09T07:00:05.000Z,1,3705,5088224
v48i09cZbIk,UCjBp_7RuDBUYbd1LegWEJ8g,3280000,2019-11-09T00:09:17.000Z,20,32,30224
KGXYywxWhWA,UCUe6ZpY6TJ0no8jI4l2iLxw,9820000,2019-11-09T11:00:04.000Z,1,256,707509
l_suVjyN1ys,UCWV3obpZVGgJ3j9FVhEjF2Q,5200000,2019-11-09T09:25:31.000Z,17,105,56719
GkFKoRnQ7Hw,UC-2Y8dQb0S6DtpxNgAKoJKA,9180000,2019-11-09T00:53:25.000Z,20,100,58361
7u9Bt6dvUMg,UC14Yc2Qv92DMuyNRlHvpo2Q,661000,2019-11-09T09:00:04.000Z,1,31,56985
qL7wzaRTCLM,UCsU-I-vHLiaMfV_ceaYz5rQ,1190000,2019-11-09T14:06:26.000Z,25,2718,54358
tkbIbluaO-U,UCvC4D8onUfXzvjTOM-dBfEA,13400000,2019-11-09T17:00:12.000Z,24,30,17344
9AzWa1ExpBI,UCAGIfMKaGF-jGydbYXBN4RQ,1510000,2019-11-09T13:59:34.000Z,10,154,779789
